symbol,security,gics_sector,marketcap,Consecutive_Revenue_Growth_Years,Consecutive_EPS_Growth_Years,Consecutive_Profitable_Years,Consecutive_Positive_FCF_Years,Consecutive_ROE_Above_15pct_Years,CPI,Core_CPI,Unemployment_Rate,NFP,Real_GDP,Consumer_Sentiment,Growth_Score,Inflation_Score,Labor_Heat_Score,Macro_Regime_Score,Investment_Signal,Market_Regime,latest_price,total_return_10y,cagr_10y,volatility,momentum_12m,symbol_1,ai_fin_score,ai_price_score,ai_envi_score,ai_comment,final_score
COO,Cooper Companies (The),Health Care,15111466085.0,7,4,9,6,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,76.80999755859375,1.1629002719727364,0.08021010726357214,0.2776918162362489,-0.26469463687740846,COO,7.0,2.0,6.0,"Cooper Companies demonstrates exceptionally strong financial health and consistent growth, bolstered by a favorable macroeconomic environment. However, the current price performance is concerning, suggesting a potential shift towards a bear market.  The company's robust financial metrics are offset by a challenging macroeconomic backdrop and a volatile market.",2.55
CPRT,Copart,Industrials,37654433754.0,0,0,10,7,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,39.09000015258789,7.05149330566794,0.23196975530805353,0.2734038428234336,-0.3833412126681409,CPRT,4.0,2.0,8.0,"CPRT exhibits concerning financial health with a prolonged period of strong profitability and consistent cash flow, but the rapidly increasing inflation and bear market environment pose significant risks. The lack of growth and volatile performance suggest a potential vulnerability to economic downturns.  The SELL signal warrants careful consideration due to the elevated risk associated with the current market conditions.",1.9500000000000002
GLW,Corning Inc.,Information Technology,70817968710.0,5,0,8,7,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,83.66999816894531,3.6926527496896417,0.16721546820289812,0.30374928800573525,0.7191288538476321,GLW,6.0,2.0,7.0,"Corning Inc. demonstrates exceptionally strong financial health with a long history of consistent growth, robust free cash flow, and a high ROE. However, the current macroeconomic environment – characterized by significant inflation and a recessionary outlook – presents considerable risk, necessitating a cautious investment approach due to the bearish market regime.",2.375
CPAY,Corpay,Financials,20080060814.0,1,0,1,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,298.4200134277344,1.0034912355951957,0.0719706049309341,0.3226503396689914,-0.2171152233544421,CPAY,4.0,1.0,4.0,"The Corpay presents a concerning picture given the extreme macro environment and significant negative trends. The company's financial performance is severely impacted by a hyperinflationary environment, with a near-zero growth rate and a volatile market.  The extreme macroeconomic conditions suggest a high risk of further deterioration, making a SELL recommendation warranted.",1.475
CTVA,Corteva,Materials,44368563120.0,0,0,0,3,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,65.58999633789062,1.2617240116514008,0.1331914783764283,0.33379938211120047,0.053823820197338224,CTVA,3.0,1.0,8.0,"Corteva faces significant headwinds due to a severe macroeconomic environment characterized by hyperinflation, a rapidly cooling economy, and a significant decline in consumer confidence. The company's financial performance is severely impacted by this backdrop, with a lack of growth and profitability, coupled with a volatile stock price.  The bearish market conditions suggest a high risk of further decline.",1.525
CSGP,CoStar Group,Real Estate,28629229532.0,9,0,9,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,67.79499816894531,2.3109493418967166,0.12720361352229492,0.3178223320418984,-0.16652322078647108,CSGP,4.0,1.0,8.0,"CSGP exhibits concerning financial health with a prolonged history of profitability and strong growth, but is significantly impacted by a rapidly increasing inflationary environment and a weakening macroeconomic outlook.  The extreme volatility and negative momentum suggest a high risk profile, warranting a SELL recommendation due to potential for significant losses.",1.775
COST,Costco,Consumer Staples,392709931437.0,5,5,9,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,911.75,4.570660537668382,0.18741049117737663,0.2199470883690383,-0.06186978287516354,COST,7.0,2.0,6.0,"Cost exhibits exceptionally strong financial health – a consistent 5+ year growth rate, robust free cash flow, and a high ROE. However, the current macroeconomic environment – characterized by high inflation, a significant labor market downturn, and a bearish market – presents significant risks.  The price action suggests a potential for further decline, warranting careful consideration of investment strategy.",2.55
CTRA,Coterra,Energy,19948091862.0,0,0,4,4,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,26.600000381469727,0.5528313884797251,0.04499700759757386,0.3679887920489477,-0.004490978105107568,CTRA,4.0,1.0,4.0,"CTRA (Coterra) exhibits concerning financial health with a significant negative correlation between its performance and the current macroeconomic environment.  The extreme inflation and economic downturn pose significant risks, while the lack of growth and profitability suggests a vulnerable company.  The SELL signal highlights a high level of caution, demanding careful consideration of potential downside.",1.475
CRWD,CrowdStrike,Information Technology,127189084055.0,5,0,0,4,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,514.7999877929688,7.87586185849946,0.4010105135819517,0.5631647834037308,0.4879902476416291,CRWD,4.0,1.0,4.0,"CRWD exhibits concerning financial health with a significant lack of growth and a volatile market, exacerbated by a rapidly increasing inflation environment and a bearish macroeconomic outlook.  The low ROE and cash flow generation suggest significant risk, compounded by the extreme volatility and potential for further decline.",1.475
CCI,Crown Castle,Real Estate,38766341470.0,6,4,9,9,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,88.2874984741211,0.041617464004083615,0.004086360633250852,0.25393909995379726,-0.16905883789062504,CCI,7.0,2.0,6.0,"Crown Castle (CCI) exhibits strong, consistent financial performance with a robust history of growth and profitability, but faces significant headwinds from a rapidly increasing inflation environment.  The bearish macro environment and negative momentum suggest a potential for further decline, necessitating a cautious investment approach.",2.55
CSX,CSX Corporation,Industrials,64038889917.0,5,0,10,9,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,34.67499923706055,2.838561017282691,0.1439968872650108,0.28131116650229415,-0.0512995906741035,CSX,6.0,2.0,8.0,CSX Corporation มีคุณภาพทางการเงินที่ดีอย่างมาก โดยมีผลตอบแทนที่สูงและอัตราส่วนที่แข็งแกร่งในสภาพแวดล้อมเศรษฐกิจมหภาคที่ท้าทาย โดยมีผลการเติบโตที่โดดเด่นและผลตอบแทนที่สูงมาก แต่ราคาปัจจุบันต่ำกว่าค่าเฉลี่ย และมีความเสี่ยงที่สูงจากสภาพแวดล้อมเศรษฐกิจที่ผันผวน,2.45
CMI,Cummins,Industrials,67033165182.0,0,0,9,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,500.2799987792969,4.409601866561664,0.18393147960133893,0.2758826017292986,0.3339376796632456,CMI,4.0,2.0,8.0,"CMI demonstrates exceptionally poor financial health, experiencing a prolonged period of stagnation and negative growth, amidst a severe inflationary environment and a bearish market outlook.  The company's low ROE, volatile price, and lack of growth indicators suggest a significant risk.  The extreme macroeconomic conditions necessitate caution with this investment.",1.9500000000000002
CVS,CVS Health,Health Care,98888790582.0,8,0,0,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,77.91000366210938,-0.16090463174510183,-0.017392466967722342,0.28534394302285737,0.3017544803413379,CVS,3.0,1.0,8.0,"CVS Health faces significant headwinds due to a severe macroeconomic environment characterized by hyperinflation, declining GDP, and a significant drop in consumer confidence. The company's financial health is severely compromised, with a lack of growth and a volatile stock price, suggesting a high risk of further decline.",1.525
DHR,Danaher Corporation,Health Care,162529389898.0,5,4,10,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,226.34500122070312,2.561748556991714,0.13546533122903393,0.25017751296946344,-0.05567608613114927,DHR,7.0,3.0,6.0,"Danaher demonstrates strong financial health with consistent growth, high profitability, and a robust cash flow. However, the current macroeconomic environment – characterized by high inflation and a potential bear market – presents significant risks, warranting cautious consideration of the stock.",2.7249999999999996
DRI,Darden Restaurants,Consumer Discretionary,20159501230.0,0,0,9,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,174.52999877929688,2.161775296504597,0.12201831171893573,0.3583112630417151,-0.009871251211150622,DRI,6.0,2.0,8.0,"DRI presents a concerning picture considering its consistently negative growth and volatile performance in the face of a rapidly inflationary environment. The bearish market regime and significant volatility suggest a high risk of further decline. While the company's strong historical ROE and cash flow are positive, the lack of growth and the extreme market conditions warrant caution.",2.45
DDOG,Datadog,Information Technology,55560273472.0,6,1,3,2,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,158.0,3.2077231214444204,0.26063209472572435,0.5875918179932462,0.03436988543371533,DDOG,7.0,3.0,6.0,"Datadog มีคุณภาพทางการเงินที่ดีอย่างมาก (สูง), มีการเติบโตที่แข็งแกร่งและอัตราผลตอบแทนที่สูง (สูง) แม้จะอยู่ในสภาพแวดล้อมเศรษฐกิจมหภาคที่ท้าทาย (Bear Market) แต่ราคาปัจจุบันยังต่ำกว่าค่าเฉลี่ยที่น่าสนใจ และมีสัญญาณเตือนถึงความเสี่ยงที่อาจเกิดขึ้น",2.7249999999999996
